country_name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Haiti,0.0,79.25,78.62,81.49,83.2,84.89,85.27,87.15,87.12,89.4,92.55,95.01,97.33,97.81,99.56,100.83,101.79,100.25,103.94,109.72,110.87,110.4,111.71,114.34,114.73,115.42,113.89,111.92,110.41,110.8,105.05,101.38,96.45,93.66,92.55,89.74,90.14,95.55,90.89,94.4,95.66,91.51,91.86,93.46,96.36,101.95,101.68,114.51,110.33,130.46,141.46,150.88,152.09,167.0,171.97,177.47,171.66,0.0,0.0
Hungary,0.0,58.16,59.77,66.96,67.86,60.37,71.91,74.98,72.89,86.29,70.54,78.76,85.21,92.28,92.84,91.04,88.04,100.2,99.51,95.13,105.41,99.81,114.57,104.54,110.32,103.02,108.1,104.75,112.2,109.38,100.86,110.78,78.56,71.4,81.8,79.18,87.3,91.92,90.83,85.23,76.87,98.23,80.15,72.44,111.01,95.43,93.56,75.31,103.58,89.44,74.29,84.15,73.14,88.06,102.44,92.07,90.45,0.0,0.0
IBRD only,0.0,25.781216926024463,26.45127761385734,27.531992212105195,28.666580725720824,29.43938980008543,30.468384935319623,31.491889022084244,32.250805018068846,32.581919527070916,34.34196609526404,35.53624658531307,35.184390457691165,37.24599739780401,38.051358170735604,39.35017254018313,40.05753247915331,41.18318744807658,43.77507793557505,43.90852988521106,44.41418924270999,47.1766893123843,49.01018043832676,51.13685106334773,54.30533612383916,54.7621861860647,55.535886476127224,56.56213482923485,59.0227005373809,60.71170318537818,62.93255167851889,63.96656333933608,67.84168897873045,70.26721129702452,70.67647100024257,73.91023746796589,77.48211237130855,79.1037872482136,80.0796635641429,82.72665609156205,84.89188018312186,87.92601273162752,89.32629811185167,92.97125036618125,96.92608211958876,99.72822908139958,103.1903308751413,108.23128250103652,113.60446366109547,113.11730596545084,117.28921441848223,125.36130039701703,126.54804245226877,132.05721017635747,134.26244466548638,0.0,0.0,0.0,0.0
IDA & IBRD total,0.0,26.312095673937314,27.087748314450206,28.21988541862988,29.34700505109943,30.032991310259966,30.840483741389196,32.14817503766419,32.91307090100499,33.513422162286574,35.173030738679365,36.09872502473244,35.69793958601245,37.53700123419451,38.57202334811009,39.8085780691235,40.330808223117764,41.342825081589545,43.59203034901397,43.6821290193095,44.418470470137706,47.01489032566288,48.69047163585874,50.51589262723914,53.28820677790222,54.1281328490996,55.140393097870295,55.92142025252244,58.51771956995414,60.21722404851651,62.31238562867749,63.91481108994916,67.46237626891318,69.79479326457567,70.16589812080677,73.4055450815905,76.8421414983327,78.2726617787049,79.65192624390602,82.4712116974519,84.5818263835852,87.35792764725129,88.97777396083661,92.58867202902368,96.56015543630403,99.93658898199199,103.52327353133688,107.67682463086508,113.06113942964834,112.77281382185512,117.32607089384325,124.3611711193579,126.08079818724615,131.22938707266314,133.9188847805145,0.0,0.0,0.0,0.0
IDA total,0.0,29.026644977388067,30.342222342189547,31.737298824160696,32.8262277281591,33.0682617412325,32.74314147406763,35.50397097687069,36.29944377483233,38.27648687250225,39.42252454074797,38.9748534475311,38.32387711704572,39.024994988853265,41.2343474666205,42.15254910615458,41.728152688959,42.15910229848871,42.65605071044078,42.52447048569931,44.44036172680904,46.18756143289721,47.05570039956692,47.34073766607847,48.08730587842704,50.886019558680864,53.11811159067608,52.64524595704889,55.93559372902848,57.68879735632771,59.14128238666758,63.65020409182924,65.51260504215966,67.36790074221527,67.54299760026628,70.81285366327705,73.55450127405376,74.00302758070792,77.454566209539,81.15894999835632,82.98902679521134,84.43957705806955,87.18734557355445,90.62330144219005,94.68032725364046,101.00696955592237,105.24031304811776,104.81739506917248,110.25912785660765,110.99621171705728,117.51614574146842,119.20334150613816,123.67993541704661,126.97574541507183,132.13557665915607,0.0,0.0,0.0,0.0
IDA blend,0.0,23.138362183684958,24.764909798110807,26.04200109118858,26.743995698423348,27.799517657202898,27.745905012488617,29.82582848313274,30.955069402640564,33.47388313534769,35.44488927349601,34.24907480125425,32.57059261330086,33.072106350374106,35.7745866999263,34.99569335231197,34.158681572762866,35.115864078179555,34.29647028757024,36.04640034335623,36.59153837897891,38.23663251474606,39.5425346079345,38.42289067688533,40.97378852753344,43.998764477548704,47.435753528554606,47.35201757201713,51.20829618358426,55.39114115203817,57.78599224213115,64.16983718507024,67.14639168891857,70.6158761140029,70.86313186956089,74.78668160445635,75.17362020367226,76.47441896037093,79.52177404896975,83.39350236374385,83.83696597376809,82.41777264629451,84.2643029273494,87.91098891149548,95.22055930808729,100.69335594497413,104.53311145767402,101.45926453589121,107.27080799340901,101.34954810175799,108.05582674474456,107.46079541468028,113.05930834064486,115.30409205511754,123.63527487971511,0.0,0.0,0.0,0.0
Indonesia,0.0,21.26,22.6,21.51,22.78,22.86,23.54,22.68,26.06,26.56,28.1,28.73,28.69,31.15,32.45,31.77,31.52,32.88,35.1,36.83,39.82,42.63,41.91,44.96,48.81,49.87,52.35,53.1,56.14,59.18,61.34,61.82,66.7,67.05,67.62,74.78,75.96,72.89,74.44,75.74,78.31,80.38,85.03,90.99,94.94,98.45,106.61,109.8,114.92,121.04,123.66,126.1,135.54,136.49,139.24,142.32,142.89,0.0,0.0
IDA only,0.0,32.57136140476692,33.699736253845415,35.165839222130195,36.487700613596935,36.240019002328566,35.751452521186266,38.92218400768418,39.516730086459496,41.16763000501076,41.81704083147836,41.81974826432349,41.787325257413144,42.60860380766536,44.521095803496536,46.46094003230987,46.28493597403554,46.399096044742066,47.68847579753622,46.42423591066029,49.165313640871425,50.97398038329673,51.57858816434963,52.709236399401675,52.36960730544448,55.03211224494674,56.538862372311556,55.8317426433757,58.781402915428906,59.07197475747492,59.95716019137161,63.337422559985555,64.43073509148884,65.2192950076895,65.34665719929961,68.18408080477558,72.483419194037,72.36814890006114,76.08706365492051,79.68074543188287,82.42809674709547,85.77704426639953,89.12100130458386,92.41755465848492,94.32295210226414,101.2144317210489,105.70814214740581,107.03887081796276,112.23596587404991,117.3776876798708,123.77435072151935,126.97128891398859,130.66321917187548,134.65010086642405,137.68626052632558,0.0,0.0,0.0,0.0
Isle of Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.0,34.95,34.64,35.66,36.61,34.47,34.15,36.78,38.59,39.94,42.44,43.02,40.6,44.16,42.24,47.05,46.0,50.24,52.4,48.82,50.43,54.02,52.74,59.44,60.31,61.21,61.16,59.85,67.0,71.58,72.59,73.68,77.07,79.74,82.07,83.68,87.07,88.84,90.18,94.32,92.08,94.78,84.74,96.97,94.12,99.9,105.98,116.23,117.28,112.83,124.91,134.07,136.19,141.74,144.36,139.61,142.83,0.0,0.0
Not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,0.0,100.09,101.4,93.1,77.71,80.88,79.76,87.5,90.26,84.78,85.6,89.95,75.91,82.51,77.36,77.35,80.26,103.83,87.93,87.0,87.43,82.83,95.83,82.34,103.43,86.75,80.52,90.35,88.82,85.48,92.31,92.64,96.86,85.28,91.59,93.77,106.91,96.67,98.1,102.87,101.53,103.24,98.8,103.67,116.41,96.69,86.9,83.03,92.49,82.69,85.24,96.94,86.94,96.89,101.17,106.98,100.09,0.0,0.0
"Iran, Islamic Rep.",0.0,12.84,13.35,13.27,13.52,15.5,16.49,16.3,18.56,18.97,19.13,18.89,21.86,22.43,24.05,24.62,27.11,26.72,27.88,26.05,27.73,33.23,37.53,37.53,39.24,42.49,47.52,47.39,45.73,45.21,55.33,55.71,64.68,67.14,67.56,70.14,75.19,73.28,85.41,78.28,76.17,77.61,94.5,96.07,92.24,103.22,104.53,116.06,82.8,94.48,101.6,99.21,100.92,105.86,110.32,110.82,110.51,0.0,0.0
Iraq,0.0,32.35,38.38,31.01,35.87,39.23,41.71,46.48,49.92,52.31,47.4,51.54,63.82,49.73,50.68,52.03,60.96,62.66,67.18,59.98,64.77,65.35,72.06,67.37,71.96,92.62,85.24,77.16,82.41,83.55,98.6,76.6,82.61,99.27,97.19,100.78,103.19,98.99,106.75,97.51,89.49,105.65,122.75,97.2,94.85,100.77,104.38,100.24,86.1,87.7,102.44,110.54,110.46,129.26,121.73,61.38,63.78,0.0,0.0
Iceland,0.0,57.49,44.76,40.23,38.81,58.17,19.47,33.06,27.67,22.58,23.26,51.62,40.02,27.71,60.72,29.85,33.42,36.47,62.15,31.39,72.31,52.48,66.85,26.01,90.08,62.81,78.89,85.1,51.79,42.3,41.22,72.13,64.46,58.21,69.92,55.91,74.3,64.16,81.88,70.76,77.53,86.21,74.24,69.74,92.25,100.6,107.15,106.92,104.72,92.88,108.19,87.24,98.64,77.96,88.98,89.09,96.95,0.0,0.0
Israel,0.0,29.96,31.42,33.98,41.35,41.81,42.07,49.7,51.72,53.94,54.42,61.79,68.07,67.07,70.29,69.93,71.36,73.48,77.48,76.22,78.82,80.81,87.13,91.43,83.85,87.49,81.12,87.15,78.13,81.56,96.87,74.66,80.54,78.71,76.91,91.35,92.52,88.41,93.9,89.02,87.42,85.75,93.55,89.09,101.93,99.73,98.35,99.38,92.67,98.98,96.77,99.16,102.9,103.96,103.52,97.4,99.97,0.0,0.0
Italy,0.0,75.96,76.86,79.54,82.83,84.53,85.43,92.63,86.53,90.29,90.0,89.25,81.76,90.74,90.91,93.36,87.23,88.12,90.07,97.64,103.2,97.62,93.39,107.61,94.37,94.91,96.06,101.11,91.25,95.81,84.83,99.01,99.68,95.1,93.89,91.08,94.29,91.68,93.75,102.22,98.01,95.16,90.94,87.84,104.73,100.56,94.71,91.66,94.95,98.21,94.38,94.66,89.05,89.27,85.14,91.28,90.4,0.0,0.0
Jamaica,0.0,104.84,104.89,112.93,117.4,121.55,122.27,116.73,107.07,99.34,103.58,111.82,112.16,99.18,100.44,97.22,98.99,97.42,107.22,100.66,96.97,94.77,91.08,91.74,99.23,97.12,97.45,98.49,100.07,91.14,95.27,99.8,107.61,115.95,122.71,125.33,131.27,117.91,112.3,114.65,100.88,107.02,102.99,107.6,103.22,92.29,104.5,104.57,92.32,98.63,97.52,104.86,104.37,102.61,102.88,100.6,106.76,0.0,0.0
Jordan,0.0,54.76,39.21,42.09,62.6,54.11,41.48,53.46,24.12,26.09,18.32,23.28,29.18,13.86,31.25,18.22,17.61,19.96,33.74,23.03,34.92,33.05,34.19,37.32,35.46,43.36,37.94,44.14,53.57,46.94,65.29,51.28,71.39,51.35,67.79,68.42,59.63,59.17,71.85,53.91,74.15,63.29,94.24,82.05,96.88,101.29,101.82,94.9,93.24,104.28,120.04,123.86,118.93,125.42,124.81,147.05,141.94,0.0,0.0
Japan,0.0,120.81,124.97,126.27,126.9,128.29,131.28,141.21,146.42,139.45,133.28,125.0,133.78,133.56,131.09,136.54,130.08,140.2,135.03,135.13,123.54,124.01,128.63,126.95,131.0,131.75,132.85,129.65,122.96,123.87,123.04,114.92,120.79,104.62,121.11,116.11,112.52,113.6,104.55,107.16,106.84,105.85,104.46,98.09,99.98,102.57,97.45,99.98,100.84,96.68,92.47,92.09,92.64,92.07,92.43,89.78,81.79,0.0,0.0
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.61,100.87,77.4,52.93,58.72,63.71,42.43,82.83,77.54,101.38,100.25,97.67,90.72,100.26,109.02,123.8,104.77,130.68,92.9,169.57,111.89,142.21,140.89,151.06,167.19,0.0,0.0
Kenya,0.0,23.75,25.54,26.63,27.45,27.3,27.52,28.99,31.36,32.71,33.09,33.02,35.05,37.92,39.52,39.28,43.2,45.67,45.01,48.97,47.36,49.73,55.15,55.6,46.82,56.25,62.22,57.92,62.65,68.89,67.59,72.41,77.07,73.37,75.92,77.23,69.87,70.88,78.82,84.39,77.02,86.53,87.23,87.98,86.34,104.75,108.91,109.06,108.72,112.13,124.96,113.65,127.05,133.82,135.42,137.6,129.02,0.0,0.0
Kyrgyz Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,54.52,47.65,45.75,58.8,72.4,76.73,86.55,93.48,101.21,89.14,96.16,105.18,95.63,99.19,100.17,100.96,107.53,101.0,105.07,101.48,108.33,103.43,114.37,117.51,0.0,0.0
Cambodia,0.0,46.16,40.45,49.76,53.25,49.19,47.59,49.73,61.13,49.99,66.0,49.82,38.29,25.84,19.8,25.27,26.3,24.57,23.32,15.19,30.8,28.5,35.01,37.56,26.44,35.43,40.17,36.35,47.17,48.69,47.14,46.04,44.56,45.85,44.41,61.03,61.04,61.82,62.59,71.64,71.46,72.56,68.74,84.74,78.36,105.31,116.33,124.28,139.51,147.48,160.84,186.06,193.64,196.9,196.37,199.92,210.78,0.0,0.0
Kiribati,0.0,44.76,41.2,37.29,39.59,52.62,51.66,59.26,43.58,44.49,47.03,54.18,40.7,53.79,65.75,39.68,52.29,53.0,61.73,56.53,51.46,64.99,60.4,49.94,73.05,73.55,78.92,84.23,89.77,62.17,51.37,62.13,63.45,63.53,64.29,64.55,75.2,75.49,79.23,79.84,74.12,74.61,75.3,75.91,94.21,94.92,110.87,114.96,116.03,116.32,53.85,54.19,53.98,53.85,54.34,54.38,54.21,0.0,0.0
St. Kitts and Nevis,0.0,290.61,274.6,248.64,265.09,242.11,246.71,231.89,227.19,177.01,230.4,196.14,178.87,157.98,162.02,163.39,231.94,249.24,255.01,268.42,248.24,239.41,247.01,200.78,215.35,194.03,190.11,189.5,197.68,183.24,127.44,150.07,201.28,163.16,140.78,140.61,153.94,220.09,180.06,147.47,143.35,143.93,145.29,145.98,188.85,87.0,24.15,25.52,26.74,25.99,25.12,31.26,31.27,31.49,30.35,29.53,30.49,0.0,0.0
"Korea, Rep.",0.0,38.86,36.48,39.7,46.48,46.77,51.35,48.27,48.5,55.14,54.38,55.74,57.02,58.38,61.02,69.01,77.75,83.96,89.97,90.2,72.2,82.04,85.37,85.57,85.7,85.9,88.83,87.17,93.13,96.01,91.89,88.68,92.79,91.5,90.8,96.69,99.25,99.59,95.27,100.85,105.51,106.61,98.82,93.54,101.28,100.41,98.31,97.05,100.71,101.8,91.92,92.54,88.54,93.26,96.47,92.3,92.51,0.0,0.0
Kuwait,0.0,1.15,1.32,1.47,1.73,1.98,2.29,2.55,3.05,3.64,3.86,4.98,4.34,6.15,8.25,6.81,7.82,8.92,9.83,10.54,11.71,13.47,12.65,12.65,14.02,24.92,33.24,37.91,45.87,43.9,33.74,10.0,10.15,24.34,32.05,41.32,45.91,51.33,54.95,58.8,67.07,64.77,70.12,86.27,88.88,98.82,112.29,121.88,121.83,126.76,133.44,178.57,165.73,204.52,183.73,173.77,185.62,0.0,0.0
Latin America & Caribbean (excluding high income),0.0,28.04616004688672,28.956907969656687,29.721495644463747,31.22389226264374,33.924224398218364,33.19834758935306,35.58716775439732,35.08509182904309,35.725217672023476,38.11267140580056,39.442612219794206,39.328420532005744,39.8433788662132,43.21499125063848,43.09627313381396,43.802835588083674,46.98103685638345,47.991416042610865,48.93766077210754,50.46454952054074,53.50801747334977,54.81354099268228,53.54641677703236,57.42608887027037,60.54180556806569,58.44514603036951,61.79400050686094,63.73453615422029,63.69789114087742,63.505124204061275,64.3766316371659,66.46768102086374,65.10228326510833,69.15377588682645,72.43982181970645,71.5839515191154,75.51512936937502,77.82814463038108,81.11035831624393,82.18670584151461,87.00128359886286,89.42437231575228,95.72116050333138,97.95316120166927,99.57272877708232,102.73264361115356,110.93696417382439,116.05203230789827,108.61160869111598,119.44898639834678,125.29106909511435,121.95506451747367,131.08566884929274,135.30575016378097,0.0,0.0,0.0,0.0
Lao PDR,0.0,18.29,17.88,18.21,24.35,24.36,25.06,27.32,26.65,29.58,29.88,27.9,27.76,29.44,30.24,29.71,26.38,28.69,24.59,32.09,34.86,37.79,37.15,36.59,42.26,43.03,44.05,39.77,36.5,46.22,51.33,44.34,51.56,47.73,56.22,49.55,50.0,56.99,59.47,70.71,83.69,84.78,94.03,90.19,95.61,100.69,103.71,112.62,121.86,130.22,137.56,150.15,167.01,174.31,207.87,231.59,241.11,0.0,0.0
Lebanon,0.0,36.53,32.96,37.15,38.94,38.32,36.14,45.56,44.13,36.73,41.95,48.23,53.25,47.86,57.41,44.46,43.48,43.84,50.0,50.22,55.68,48.33,59.25,56.34,57.4,62.93,69.53,81.44,82.74,88.77,96.3,111.75,116.63,112.25,118.41,129.89,135.06,114.83,105.96,104.5,103.26,91.52,99.16,94.33,104.12,95.49,100.4,97.48,100.12,91.68,100.78,88.61,88.54,94.74,97.33,96.18,94.43,0.0,0.0
Liberia,0.0,47.41,49.24,48.48,49.66,54.51,58.05,59.52,61.82,63.05,72.13,74.65,74.8,76.7,80.87,78.06,81.41,82.93,82.68,83.36,85.56,87.51,87.87,89.1,94.7,96.54,97.57,99.97,101.9,100.75,65.44,48.93,55.92,56.09,44.27,44.4,54.64,77.38,85.28,94.76,99.94,98.12,96.39,95.61,99.53,102.67,97.8,113.75,107.18,98.08,99.89,101.96,109.12,105.25,103.14,107.92,109.37,0.0,0.0
Libya,0.0,15.85,16.99,15.98,14.02,28.95,28.75,34.77,36.45,25.64,28.47,22.25,39.38,51.57,45.76,55.01,60.58,41.78,56.99,52.68,62.37,63.93,66.99,72.81,67.53,70.29,74.89,71.75,73.52,76.96,78.01,79.33,78.32,81.7,86.12,92.73,96.96,102.32,100.79,109.28,97.4,91.96,100.0,102.97,98.75,100.92,100.34,103.73,104.34,105.15,108.88,112.63,115.93,115.17,113.18,115.87,115.31,0.0,0.0
St. Lucia,0.0,247.82,267.06,271.0,284.25,326.72,322.51,320.84,318.78,313.01,259.76,260.23,261.03,240.49,263.41,226.89,245.85,235.26,259.66,252.55,225.1,228.27,234.15,250.01,274.65,305.49,364.98,319.42,405.27,367.28,393.71,341.36,389.98,396.1,321.8,365.39,348.89,306.14,263.38,182.91,154.83,124.88,149.48,121.3,114.72,87.99,97.29,90.94,113.26,105.22,76.23,68.43,65.51,48.2,50.19,46.63,45.28,0.0,0.0
Latin America & Caribbean,0.0,28.66341538477065,29.560576847611024,30.302173508363428,31.777251886469394,34.29153073510305,33.721464134022135,35.958413743377044,35.55880657005687,36.04346336642957,38.39749908841594,39.74276450454487,39.60833969869101,39.97413518333645,43.28745591234218,43.17390111334672,43.907700792208544,47.06781735066001,47.99261640758332,49.057134003803704,50.46217816591541,53.49544679094503,54.737248059322255,53.38573962745219,57.23910324446011,60.23591846097166,58.245155066057876,61.61029320585534,63.61619887401374,63.73634518588543,63.57761337320776,64.47435197996418,66.64494836025088,65.42005874858148,69.43944567942317,72.75139372163073,72.10991883244145,75.77209248161971,77.98936547309253,81.19842125137846,82.19630275174885,87.01060634428836,89.36691171024539,95.60397904575248,97.90598532098139,99.5998598916077,102.8006481176715,110.47675122319164,115.48732815179537,108.5062199536188,119.11736334303575,124.95616116947406,121.62196568996748,130.62867151849966,134.66663525955911,0.0,0.0,0.0,0.0
Least developed countries: UN classification,0.0,34.65955675346855,35.482947114094166,37.23739251393415,38.110987157138155,38.155299209164795,37.63139302197221,40.93837340829872,41.49129486718071,43.20147470008597,44.188339596565086,43.699437878044655,43.13220235496972,44.656801226961605,45.61603169855966,47.78418236575575,47.28499033910354,47.66537055876685,48.73103437273316,47.22679360618321,49.68834097806229,51.401346050709506,52.29927353851839,53.804910814763716,53.06385955897239,55.768948114892595,56.98448485468014,56.60886282886274,58.70420527060844,60.11060898586431,60.774764465424916,63.674814688063,63.85915261323892,64.95730428768805,65.2363128760729,67.45415322351923,71.21800195083827,71.34688692087194,74.19523515326793,79.3679982657541,81.26623679673664,85.39676443943617,87.69589796956136,91.80192011461745,93.73923449970728,101.5467161001226,106.30331293765275,109.83095198169147,115.27096685566465,120.98693101385625,128.61312242324348,131.1490968112925,133.91988699489107,140.14007836067648,144.06544133259416,0.0,0.0,0.0,0.0
Low income,0.0,35.05002687713184,36.99917215190979,37.550369878328176,39.03260544403974,38.66425298460374,39.182223737200445,41.612733477298484,42.32390070966926,44.54670642478622,45.86986583858225,46.70444205183842,47.97849708383537,48.05374643483153,50.84678626719116,52.48703612233331,53.789358149815364,53.41170839811464,54.22675272661964,53.13575122739785,55.28354072084268,56.60412158551176,57.29147172585478,59.17672320807982,58.022234241494985,60.3773031574596,62.599227167554936,62.1892195332179,66.62027793719979,66.03351030986516,68.50566427665865,73.32579098965977,72.88511538033558,73.45302648993749,72.2139636658517,72.69010769861333,76.43675148269685,76.38939401174873,81.92431029536586,81.58827889754133,82.29103518075614,87.90967243912816,93.10453439735187,94.07389961101597,96.82300824322445,101.21209820358176,104.53810872251759,103.83055229551921,106.40072312360765,112.70055433410484,120.98161580480472,124.64849440680786,131.0969134619788,134.40067144080913,135.17983550299797,0.0,0.0,0.0,0.0
Liechtenstein,0.0,66.13,50.87,35.61,55.96,50.87,40.7,30.52,61.04,45.78,61.04,35.61,35.61,55.96,35.61,50.87,50.87,45.78,30.52,45.78,35.61,25.44,66.13,66.13,40.7,30.52,81.39,50.87,50.87,61.04,66.13,68.75,71.22,76.31,80.39,83.72,86.64,89.19,91.38,93.25,94.83,96.15,97.24,98.12,98.84,99.42,101.74,100.11,100.27,100.37,100.4,100.4,99.2,100.39,106.81,107.82,109.34,0.0,0.0
Sri Lanka,0.0,48.49,51.29,52.61,54.92,51.12,52.63,58.51,60.96,60.72,64.25,62.57,61.51,61.48,66.37,69.09,69.41,71.52,75.8,85.55,89.49,86.41,82.12,92.53,87.51,91.18,92.58,79.63,85.25,79.56,87.07,83.03,79.37,86.69,92.18,94.55,84.79,87.47,91.28,95.06,96.44,91.89,94.28,97.18,92.87,101.91,105.22,103.33,115.72,112.22,124.58,119.78,122.1,135.2,121.02,129.34,130.83,0.0,0.0
Lower middle income,0.0,28.683947308948827,29.56580480680878,30.623109356633243,31.504801371979944,30.872518672426157,30.448520540852545,32.33309941404934,34.00770054641497,35.215694977063535,37.02516257874282,37.457893538401215,35.90926444301619,38.10091389685551,38.36617105661668,40.65186002634142,40.216657335480804,42.17236648629671,43.661829246491855,42.950981020844985,44.778085794625206,47.11493688082305,47.22916567879583,49.94303188191708,51.55613902938286,53.434495138984616,55.00175405376685,54.37562464106733,58.47968203283141,62.11509678397704,63.694316178773406,66.36433969330871,70.09206713530375,72.68858371358792,73.02677475778707,75.76260958772008,79.16285106873353,79.62879354974072,80.81966844325972,84.73885786311028,85.68667225507343,87.38746214528908,85.54783394717822,93.01064382223588,95.03119432590653,100.10978235715187,105.68402034716006,109.58865042139558,114.9273376182819,113.67091442000226,119.70376660038694,125.79336832740401,129.07609848003972,133.5630479744743,137.2386518474597,0.0,0.0,0.0,0.0
Low & middle income,0.0,25.635565411773765,26.556765867605044,27.505084811435417,28.570822263380457,29.400647224273364,30.053182342776957,31.37779423513622,32.04265658990034,32.81201504248219,34.5054930940432,35.50538000530148,34.909812923371476,36.71539932579337,37.85299943076475,39.131117570475034,39.5584549985045,40.79967001129564,42.97806550826511,43.096529565160054,44.25161640526014,46.53133825087642,48.34172618748677,50.13443404575835,52.86464297550012,53.72194021265816,54.6398697387068,55.526768378183405,58.129194348331275,59.816034605528195,61.89070320576356,63.69150768066855,67.41672989448709,69.32640265569054,69.96014909962108,72.95903598203637,76.3894646536384,77.958550144531,79.23295852265642,82.2523213658422,84.44635697758982,87.17863784771508,88.92036024720375,92.64137258743067,96.47757881176302,99.9331402030606,103.56142597225166,107.69189689224343,113.04270215798323,112.69170189933442,117.34375862740775,124.38390615073739,126.1410444677842,131.2976391266594,133.90168767846424,0.0,0.0,0.0,0.0
Lesotho,0.0,94.07,91.12,90.59,90.9,89.15,94.43,91.42,89.88,90.1,83.12,89.06,53.93,74.73,119.46,89.95,73.71,137.25,135.91,115.63,96.38,88.0,77.32,74.65,78.13,92.79,82.78,87.74,123.53,117.9,130.92,65.65,75.69,95.45,125.94,77.61,142.52,136.05,115.85,121.26,115.75,150.1,110.88,101.21,100.96,99.14,99.9,93.09,93.34,89.04,131.1,111.0,103.29,110.78,111.0,100.17,84.85,0.0,0.0
Late-demographic dividend,0.0,22.66187587470617,23.241597742397367,24.41442824905769,25.448182929118115,27.203252567157218,28.565273661865778,29.09851022302109,29.49830981843904,29.4451328943077,31.031890716688654,32.2675138150793,32.191506220403575,34.62631501815553,35.31742651136771,35.95430649949472,36.89112548581328,37.34756926660097,40.04950105236366,41.187777076411116,40.92287422257456,43.34833368823429,46.27435344208304,48.41472432844973,52.39293240976793,52.18243495803835,52.51192139634317,54.42273979195269,55.6262864939925,57.41183327872977,59.18876696641387,60.4892035054036,64.67833793206566,67.38435703247569,67.43243451560332,70.61818269776869,74.53392237317577,76.80018283386563,76.91700825079118,80.25975660964164,83.59396608054071,86.96738080387526,90.0616932514531,91.85516329537742,97.83093267236094,99.09871016879997,101.83930965290763,106.38364752228661,113.6545140067043,114.68570586324198,115.95117420147491,124.85184112544252,125.85486861668389,130.96963202265016,133.22352783447317,0.0,0.0,0.0,0.0
Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.76,120.77,71.26,92.72,120.65,139.79,122.81,101.1,118.28,96.75,116.52,124.05,111.67,114.27,74.06,107.77,123.63,137.15,106.13,128.6,169.15,158.85,180.05,216.04,199.91,0.0,0.0
Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.05,85.23,105.84,90.83,111.37,93.23,95.4,87.52,98.57,98.54,86.34,84.7,77.9,86.1,89.7,87.21,71.61,0.0,0.0
Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.24,126.32,89.22,81.71,92.39,103.83,79.18,80.12,82.48,80.75,96.68,91.32,91.5,111.94,96.56,117.06,120.52,114.54,103.66,104.04,143.79,134.7,141.13,196.96,185.15,0.0,0.0
